species,lon,lat
Peninsula,-91.0243769,18.2311276
Peninsula,-89.689975,21.152424
Peninsula,-89.791002,20.30054
Peninsula,-89.6072388,20.9973427
Peninsula,-89.5751286,21.2254447
Peninsula,-89.561937,20.819593
Peninsula,-87.1485823,21.0068868
Peninsula,-88.6577543,17.6003909
Peninsula,-88.134583,20.90637
Peninsula,-88.8135195,20.7998493
Peninsula,-89.5423001,20.7956917
Peninsula,-89.907787,21.037355
Peninsula,-89.657798,21.043749
Peninsula,-89.795723,21.1395879
Peninsula,-88.520145,18.2975996
Peninsula,-89.2917751,20.7250007
Peninsula,-88.7655895,17.8637352
Peninsula,-87.6428259,21.183706
Peninsula,-89.328596,21.295348
Peninsula,-88.3590889,18.8056494
Peninsula,-89.623,21.288
Peninsula,-88.0529712,20.8345869
Peninsula,-89.6325964,21.1544273
Peninsula,-88.7913836,20.6047436
Peninsula,-88.597289,20.690566
Peninsula,-89.2894044,21.0431598
Peninsula,-88.5806643,18.0463795
Peninsula,-89.2699394,20.5471145
Peninsula,-89.305566,19.78364
Peninsula,-88.4742574,20.6948544
Peninsula,-88.551776,17.792186
Peninsula,-87.5989675,20.3551607
Peninsula,-86.9146012,21.0434454
Peninsula,-87.6077971,20.3827895
Peninsula,-90.356606,20.853319
Peninsula,-87.922004,19.64111
Peninsula,-90.1948613,20.8267268
Peninsula,-90.1362556,20.4092676
Peninsula,-89.2200017,20.7340233
Peninsula,-89.6490812,20.3075043
Peninsula,-89.6586128,20.7693503
Peninsula,-89.3539524,21.3138442
Peninsula,-89.9883806,19.5798458
Peninsula,-89.5607048,20.4861511
Peninsula,-89.0526802,17.9052018
Peninsula,-87.2573662,20.8504975
Peninsula,-88.552479,19.38668
Peninsula,-88.6621707,17.8871861
Peninsula,-87.3182344,21.2445789
Peninsula,-87.9717233,19.5806616
Peninsula,-87.957151,21.437602
Peninsula,-88.252,21.54
Peninsula,-89.6915208,20.9016983
Peninsula,-88.6295015,20.5434923
Peninsula,-89.5932239,20.7281741
Peninsula,-89.4682442,20.7342758
Peninsula,-89.165487,20.039792
Peninsula,-89.2826358,20.7497147
Peninsula,-88.4173799,18.0633517
Peninsula,-87.643277,21.4569829
Peninsula,-88.8878059,19.3304206
Peninsula,-89.651742,20.1773066
Peninsula,-88.5193828,17.9185723
Peninsula,-88.5790529,18.1106257
Peninsula,-88.3084439,21.0089826
Peninsula,-86.8624783,20.9653983
Peninsula,-89.6129251,21.1409489
Peninsula,-89.6528846,20.8794858
Peninsula,-88.8919379,19.8727296
Peninsula,-89.5507246,20.0896494
Peninsula,-90.1450582,20.3896569
Peninsula,-89.5959443,20.8378632
Peninsula,-88.305278,18.503611
Peninsula,-86.820745,21.250673
Peninsula,-89.6072294,20.8090281
Peninsula,-89.5310481,20.3836997
Peninsula,-89.0980551,20.0306722
Peninsula,-87.0262818,20.7158898
Peninsula,-89.2528955,20.8473846
Peninsula,-89.636677,21.1286646
Peninsula,-88.982557,19.9939689
Peninsula,-89.578335,20.79505
Peninsula,-90.201978,20.778037
Peninsula,-86.804352,21.034799
Peninsula,-89.087833,20.032777
Peninsula,-88.8211293,20.5787529
Peninsula,-88.4759289,18.3137252
Peninsula,-90.5867113,19.770178
Peninsula,-88.5133266,20.5685104
Peninsula,-88.1833699,19.2046588
Peninsula,-89.2098926,21.3119815
Peninsula,-90.4717774,19.7515948
Peninsula,-88.5201562,20.5054257
Peninsula,-88.5681466,18.2836556
Peninsula,-88.4891793,18.9167434
Peninsula,-89.3157662,21.1313145
Peninsula,-87.750989,20.430401
Peninsula,-88.825107,17.901472
Peninsula,-88.566667,21.466667
Peninsula,-89.6571319,21.2635507
Peninsula,-87.524352,20.879131
Peninsula,-88.9149785,21.3602499
Peninsula,-88.1587027,21.0326246
Peninsula,-88.3344253,17.5629202
Peninsula,-89.4552832,20.9226398
Peninsula,-88.5006666,20.5894827
Peninsula,-88.6086731,17.9432373
Peninsula,-89.806827,20.990113
Peninsula,-89.463149,20.101262
Peninsula,-88.151722,21.1418294
Peninsula,-89.291378,21.32229
Peninsula,-89.570213,20.935697
Peninsula,-89.5838333,21.2642286
Peninsula,-89.2000895,20.7802003
Peninsula,-88.5433885,18.3155791
Peninsula,-88.5439928,17.5725649
Peninsula,-88.5209798,17.9499495
Peninsula,-89.7585583,20.358589
Peninsula,-90.4378522,19.6391302
Peninsula,-89.772275,19.407826
Peninsula,-89.0841538,18.4924963
Peninsula,-89.2724572,20.7414862
Peninsula,-88.7079048,17.5271838
Peninsula,-88.440485,18.455298
Peninsula,-88.1465556,20.8967777
Peninsula,-87.896271,21.4125618
Peninsula,-88.8065892,19.9027889
Peninsula,-88.272114,20.715311
Peninsula,-89.013685,18.1994425
Peninsula,-89.6386796,21.1408188
Peninsula,-89.259941,20.7339103
Peninsula,-87.0289573,20.8608095
Peninsula,-89.802797,19.4219652
Peninsula,-89.7246109,20.8654862
Peninsula,-88.4858393,18.1568931
Peninsula,-89.533066,21.121309
Peninsula,-87.408963,20.2471762
Peninsula,-87.7199078,21.1801301
Peninsula,-88.7721062,19.9244664
Peninsula,-89.1066165,20.0309137
Peninsula,-89.7223377,20.7444757
Peninsula,-87.137376,20.849428
Peninsula,-88.6293196,20.974595
Peninsula,-88.9465731,21.0135584
Peninsula,-89.11417,21.33762
Peninsula,-88.868646,21.39302
Peninsula,-88.441106,17.988462
Peninsula,-89.5674579,21.1306462
Peninsula,-89.020534,20.582614
Peninsula,-90.2130225,20.6811892
Peninsula,-87.8356934,19.8351846
Peninsula,-87.6002598,20.8643459
Peninsula,-89.5214538,20.9366378
Peninsula,-88.8159455,19.7135941
Peninsula,-89.58967,20.810959
Peninsula,-89.333889,19.258611
Peninsula,-90.0628815,20.8649286
Peninsula,-88.9185632,18.4603586
Peninsula,-87.6137137,20.6614477
Peninsula,-90.0314129,20.3210983
Peninsula,-89.64644,20.4444568
Peninsula,-88.7399304,17.7515496
Peninsula,-88.7365733,17.979081
Peninsula,-88.517698,17.77458
Peninsula,-90.3829,20.0155
Peninsula,-88.5142333,18.1486988
Peninsula,-87.5639705,20.9938288
Peninsula,-88.1840801,21.5631659
Peninsula,-89.792,20.838
Peninsula,-89.2690609,20.1897695
Peninsula,-89.6595231,20.8968594
Peninsula,-90.1293808,20.41579
Peninsula,-86.900673,20.869165
Peninsula,-88.8137347,18.6291216
Peninsula,-88.2788631,20.6347845
Peninsula,-89.748372,20.690671
Peninsula,-89.5676601,20.0976294
Peninsula,-88.3738478,18.2440309
Peninsula,-88.468736,18.7521947
Peninsula,-89.660482,21.160391
Peninsula,-88.4518664,18.3234242
Peninsula,-88.188658,20.838428
Peninsula,-89.578743,20.1718282
Peninsula,-88.944682,21.369374
Peninsula,-89.6475792,20.2481861
Peninsula,-89.6444893,20.3146868
Peninsula,-89.2945385,21.1532041
Peninsula,-90.388395,19.4087233
Peninsula,-89.1103867,21.1565083
Peninsula,-88.4981832,18.3118257
Peninsula,-90.3804874,20.8564056
Peninsula,-88.528093,20.649697
Peninsula,-86.9441761,21.256582
Peninsula,-89.0374568,20.7912396
Peninsula,-87.8661203,21.4158379
Peninsula,-89.0501976,20.0739904
Peninsula,-87.2457147,20.4958082
Peninsula,-89.329055,20.5424333
Peninsula,-89.6462297,20.5226161
Peninsula,-90.199788,20.790489
Peninsula,-89.2694273,21.2507711
Peninsula,-88.342958,18.302973
Peninsula,-89.584021,20.823417
Peninsula,-89.652039,21.223386
Peninsula,-88.8524,21.2773
Peninsula,-87.3375253,20.3826329
