species,lon,lat
Gulf,-97.7682137,26.1844502
Gulf,-97.2958499,26.1559869
Gulf,-97.8245401,28.5442293
Gulf,-97.456217,26.3445906
Gulf,-96.3233,17.72372
Gulf,-99.1832399,28.923284
Gulf,-97.2399044,20.3816323
Gulf,-95.09344,18.16995
Gulf,-98.247776,27.766483
Gulf,-97.4190278,26.2035
Gulf,-97.968553,28.716871
Gulf,-98.2757511,28.3820929
Gulf,-97.709528,27.201361
Gulf,-98.9936829,27.3998132
Gulf,-96.9883837,28.2908671
Gulf,-98.8862,26.92639
Gulf,-99.768211,29.770163
Gulf,-99.490638,27.579704
Gulf,-98.4572897,29.4601113
Gulf,-97.8771115,26.2444643
Gulf,-97.7294692,26.1721726
Gulf,-98.747852,26.480233
Gulf,-97.844879,26.941459
Gulf,-99.853074,28.810881
Gulf,-97.220547,28.178213
Gulf,-100.6707424,29.3790034
Gulf,-97.5426271,26.1470842
Gulf,-99.520563,24.902308
Gulf,-99.1638001,29.6063088
Gulf,-100.59629,29.30049
Gulf,-99.7214931,29.0786984
Gulf,-98.106862,26.290317
Gulf,-94.99014,18.47037
Gulf,-96.9237524,18.9203274
Gulf,-99.395741,28.302049
Gulf,-100.1723781,25.3435625
Gulf,-100.5769801,28.9245612
Gulf,-99.38215,27.3347869
Gulf,-97.5542164,26.4024024
Gulf,-99.0902588,26.4955313
Gulf,-98.9058704,25.7808471
Gulf,-98.959722,22.198611
Gulf,-99.4314194,27.2198305
Gulf,-98.053352,28.29012
Gulf,-98.958333,22.294444
Gulf,-96.757665,19.124777
Gulf,-97.904468,23.815481
Gulf,-100.0091098,25.5223132
Gulf,-99.2585564,27.5124203
Gulf,-99.351602,28.944197
Gulf,-97.5753307,27.8991523
Gulf,-97.4125449,26.2114016
Gulf,-97.879191,27.513088
Gulf,-97.9963946,26.4483035
Gulf,-98.621706,29.24439
Gulf,-97.706973,27.347841
Gulf,-98.2,21.86666667
Gulf,-97.7803802,27.1905176
Gulf,-98.3428222,26.6664038
Gulf,-98.274493,27.809395
Gulf,-98.1866856,26.1330295
Gulf,-98.476901,26.299289
Gulf,-98.3126539,26.2190475
Gulf,-100.19994,29.41714
Gulf,-95.1532735,18.1890605
Gulf,-98.35736,28.698978
Gulf,-98.0847308,27.8464486
Gulf,-100.520842,28.887493
Gulf,-97.9733276,26.2687883
Gulf,-98.6174617,25.6582217
Gulf,-99.958962,29.855153
Gulf,-99.208793,28.659254
Gulf,-99.754226,27.747834
Gulf,-97.5754515,26.1930888
Gulf,-97.75513,27.29673
Gulf,-100.1967222,25.47275
Gulf,-98.876256,29.324729
Gulf,-99.458918,27.523129
Gulf,-99.195557,23.669367
Gulf,-100.5985343,28.9577641
Gulf,-100.2716911,25.653384
Gulf,-97.5869757,26.2772284
Gulf,-97.99088,26.15955
Gulf,-100.1474054,25.8745839
Gulf,-97.2228287,26.067431
Gulf,-98.5806504,27.9122138
Gulf,-97.9093902,26.1250418
Gulf,-98.098506,28.089974
Gulf,-99.3478187,24.2055505
Gulf,-94.95503,18.37419
Gulf,-97.830205,27.4648895
Gulf,-99.3674219,27.3058925
Gulf,-99.54036,27.6187523
Gulf,-99.4375134,22.8927019
Gulf,-97.8928318,27.4686262
Gulf,-100.470314,28.6650879
Gulf,-97.9261286,28.6582677
Gulf,-99.128882,22.993934
Gulf,-100.1836438,25.5940597
Gulf,-97.9378446,28.5001835
Gulf,-98.247627,27.804787
Gulf,-98.0818391,22.9241682
Gulf,-97.3272438,26.0913939
Gulf,-100.229895,25.4671465
Gulf,-97.86678,27.41428
Gulf,-98.8702078,27.438616
Gulf,-100.065279,25.762895
Gulf,-99.35846,28.310963
Gulf,-100.404864,26.456487
Gulf,-99.2537,28.55918
Gulf,-99.467082,27.4950626
Gulf,-98.78828,26.95606
Gulf,-98.2780695,26.107354
Gulf,-97.6097668,27.392956
Gulf,-100.405614,29.555421
Gulf,-99.3380983,24.6497581
Gulf,-99.763405,29.861044
Gulf,-97.4355963,25.9929608
Gulf,-99.1614819,29.3695176
Gulf,-97.6473427,26.5923238
Gulf,-98.8307276,26.6914932
Gulf,-97.68557,28.25418
Gulf,-98.3742857,26.2173246
Gulf,-99.543643,24.7945851
Gulf,-97.7949548,27.5182071
Gulf,-99.6134904,28.9601867
Gulf,-97.907107,23.829066
Gulf,-97.766982,26.1509139
Gulf,-99.1115691,23.0906804
Gulf,-99.1854201,29.2456598
Gulf,-97.086525,20.4118906
Gulf,-100.236633,25.54387
Gulf,-100.615218,29.648295
Gulf,-96.83857,19.58254
Gulf,-100.1907877,25.4039912
Gulf,-97.731897,28.525737
Gulf,-98.9742054,21.7340278
Gulf,-99.0526643,21.958923
Gulf,-97.49416,26.10925
Gulf,-100.0473833,29.4169465
Gulf,-100.0661749,29.4199557
Gulf,-100.400734,25.645547
Gulf,-99.364437,24.6978272
Gulf,-98.123736,26.13219
Gulf,-97.7334523,27.1155019
Gulf,-98.9763451,26.408491
Gulf,-98.1434501,26.9808264
Gulf,-97.3596382,26.0905508
Gulf,-99.1464776,26.6302794
Gulf,-99.4108,22.49696
Gulf,-98.839472,26.852845
Gulf,-98.31742,28.30989
Gulf,-99.681923,29.600959
Gulf,-97.868932,27.906239
Gulf,-99.3762367,27.4796749
Gulf,-98.3810461,26.155976
Gulf,-99.8441825,29.0128536
Gulf,-100.309147,28.433502
Gulf,-96.808693,19.168455
Gulf,-98.3723703,26.5479782
Gulf,-99.178133,28.9392093
Gulf,-100.793925,29.967475
Gulf,-97.6324253,26.6929104
Gulf,-97.5225678,26.5335768
Gulf,-99.4735903,24.9060696
Gulf,-99.506202,27.6213665
Gulf,-98.22462,26.14248
Gulf,-98.803231,29.235727
Gulf,-98.951111,22.234167
Gulf,-96.2501831,18.033659
Gulf,-98.0329056,26.9461731
Gulf,-99.1615544,23.0817132
Gulf,-99.227015,25.715523
Gulf,-98.9989704,23.3969042
Gulf,-97.1742439,28.7230338
Gulf,-99.105851,29.1080678
Gulf,-96.9519424,19.4269345
Gulf,-98.0349541,28.5003069
Gulf,-99.4702699,21.8893505
Gulf,-99.1913199,23.753512
Gulf,-99.3869591,29.3397603
Gulf,-99.590263,25.637017
Gulf,-98.146384,27.094091
