species,lon,lat
Gulf,-97.9192856,26.0850054
Gulf,-98.3533859,26.1807049
Gulf,-97.650672,28.734584
Gulf,-99.1658163,29.0069306
Gulf,-99.2820555,26.8892746
Gulf,-99.7617889,29.7413714
Gulf,-99.5681477,27.651145
Gulf,-100.3555128,25.609253
Gulf,-97.5869757,26.2772284
Gulf,-97.621572,26.1432262
Gulf,-99.548282,21.854093
Gulf,-97.904468,23.815481
Gulf,-97.711333,26.776273
Gulf,-99.1951784,23.1196405
Gulf,-97.6784607,26.2179051
Gulf,-94.99796,18.5352
Gulf,-97.766982,26.1509139
Gulf,-97.9422998,28.2076842
Gulf,-100.280911,29.445643
Gulf,-97.421237,27.586795
Gulf,-100.4084,25.54116
Gulf,-98.1442165,26.3951757
Gulf,-98.2045501,26.2814294
Gulf,-99.1832399,28.923284
Gulf,-96.83857,19.58254
Gulf,-97.34904,26.09024
Gulf,-98.951389,22.225556
Gulf,-98.92265,21.849692
Gulf,-99.909668,28.6744737
Gulf,-99.36534,28.90954
Gulf,-98.7470108,27.0430757
Gulf,-98.206516,28.685677
Gulf,-98.3089978,26.1144889
Gulf,-99.107666,26.4078606
Gulf,-98.994804,26.632684
Gulf,-97.6026812,26.6118087
Gulf,-98.16852,28.3068
Gulf,-100.3697178,30.0866149
Gulf,-98.3742857,26.2173246
Gulf,-98.2820481,28.4083801
Gulf,-98.39089,26.48364
Gulf,-100.5985343,28.9577641
Gulf,-97.8137644,26.5280853
Gulf,-98.0923748,26.2007682
Gulf,-99.595607,24.803646
Gulf,-97.6292968,26.1133656
Gulf,-100.422623,29.6864892
Gulf,-98.7055063,28.4427603
Gulf,-98.2502604,26.2827007
Gulf,-99.7756677,29.1766535
Gulf,-99.1483068,23.1344223
Gulf,-99.3942322,27.3536079
Gulf,-98.003221,28.664889
Gulf,-99.5619548,22.9138604
Gulf,-99.488902,22.904383
Gulf,-99.1562462,29.1884348
Gulf,-97.243166,20.3956513
Gulf,-97.670517,26.1338643
Gulf,-99.4821882,27.595022
Gulf,-97.6967701,26.1752828
Gulf,-97.506964,28.982579
Gulf,-96.4345789,19.2847698
Gulf,-98.971111,22.271667
Gulf,-97.2868216,25.9402456
Gulf,-98.3410847,28.4471007
Gulf,-96.7889714,19.4698656
Gulf,-99.944993,28.621558
Gulf,-99.0879259,27.4493247
Gulf,-100.520842,28.887493
Gulf,-99.554769,29.74378
Gulf,-98.9742578,23.7914177
Gulf,-97.9823545,28.3312029
Gulf,-99.1096723,26.7322345
Gulf,-97.3515,25.94519
Gulf,-99.2612875,28.242573
Gulf,-97.9685811,26.126521
Gulf,-99.7886572,29.1873567
Gulf,-98.522458,26.254931
Gulf,-98.0311561,26.5657866
Gulf,-95.0556281,18.1206134
Gulf,-99.891349,29.121444
Gulf,-99.7504977,29.7448508
Gulf,-97.5783698,26.1762208
Gulf,-97.7482796,27.3101634
Gulf,-94.7769151,17.1952545
Gulf,-99.8162413,28.6804226
Gulf,-98.590573,27.151598
Gulf,-97.628687,28.505347
Gulf,-96.1676667,18.0318723
Gulf,-97.6903439,27.8858098
Gulf,-99.0991902,26.4917488
Gulf,-98.6774617,25.6629267
Gulf,-97.3693579,28.101708
Gulf,-98.164094,27.22143
Gulf,-100.8992958,29.368712
Gulf,-99.2168856,23.0332158
Gulf,-100.8915138,29.3573418
Gulf,-98.647184,28.476504
Gulf,-97.42236,26.34387
Gulf,-98.3931041,28.4415251
Gulf,-97.2399044,20.3816323
Gulf,-97.3984745,26.0874532
Gulf,-98.258034,26.352243
Gulf,-97.9807949,26.0942508
Gulf,-98.7230767,25.6936783
Gulf,-99.000113,28.414037
Gulf,-99.25891,28.76275
Gulf,-98.554408,28.367055
Gulf,-97.5902743,26.4936262
Gulf,-99.4262695,27.1434788
Gulf,-98.776284,26.964304
Gulf,-98.9400968,23.406629
Gulf,-98.747853,29.446138
Gulf,-98.5952675,29.3540969
Gulf,-98.173115,26.264212
Gulf,-99.09501,28.89215
Gulf,-100.9096575,29.510784
Gulf,-100.4449336,28.6247758
Gulf,-99.132112,27.471542
Gulf,-98.2361197,26.2846616
Gulf,-97.6067877,28.3720688
Gulf,-98.033487,26.54394
Gulf,-97.7145052,26.1747738
Gulf,-98.348022,28.483706
Gulf,-97.4979007,27.9254692
Gulf,-99.0029442,23.8085217
Gulf,-98.1216431,26.9364946
Gulf,-99.7526139,28.5496861
Gulf,-99.673401,26.810711
Gulf,-97.9717451,26.4933302
Gulf,-99.03,22.03
Gulf,-98.1652182,29.0955063
Gulf,-99.710392,29.495187
Gulf,-98.4692244,29.6447489
Gulf,-99.1378784,26.5753248
Gulf,-98.333333,26.333333
Gulf,-99.425,22.121667
Gulf,-99.1394623,28.3008935
Gulf,-98.020048,26.316377
Gulf,-97.9162792,26.4494203
Gulf,-98.666703,21.254022
Gulf,-99.1371059,26.5301796
Gulf,-99.5174217,29.5658426
Gulf,-100.066225,29.733871
Gulf,-97.7570004,26.2836532
Gulf,-99.9457169,25.1140465
Gulf,-98.0275726,28.1979266
Gulf,-98.6169857,26.7622632
Gulf,-98.3239975,26.1382999
Gulf,-94.8839639,17.1034541
Gulf,-98.36072,28.541967
Gulf,-98.8697993,26.5730254
Gulf,-97.41608,25.8419
Gulf,-94.97333,18.38706
Gulf,-99.753027,29.6037787
Gulf,-97.682631,27.31662
Gulf,-99.7082019,29.5041591
Gulf,-98.0530643,26.4751445
Gulf,-100.9710073,29.9406182
Gulf,-97.6097668,27.392956
Gulf,-97.7055057,26.3574173
Gulf,-98.9763451,26.408491
Gulf,-99.7027302,27.6588996
Gulf,-97.70992,26.68607
Gulf,-98.8328362,26.955814
Gulf,-100.4142826,29.4019276
Gulf,-100.21988,25.47232
Gulf,-97.9477501,28.1973214
Gulf,-99.5307258,25.9724038
Gulf,-98.125941,28.467503
Gulf,-98.524509,28.93418
Gulf,-100.89639,29.347981
Gulf,-100.012405,29.417086
Gulf,-100.2420935,25.6416434
Gulf,-97.8593778,28.0136231
Gulf,-98.754904,26.788565
Gulf,-97.804327,27.9570315
Gulf,-98.959444,22.186944
Gulf,-97.861973,28.8162699
Gulf,-94.7520268,17.2052354
Gulf,-98.5480859,28.4864914
Gulf,-99.633283,24.801926
Gulf,-96.3116455,17.7029034
Gulf,-95.093,18.64
Gulf,-99.19795,28.57864
Gulf,-98.0809808,26.0725413
Gulf,-96.3394485,17.7590012
Gulf,-97.56264,26.41897
Gulf,-99.5834631,24.8297944
Gulf,-99.6088359,28.9254995
Gulf,-98.058518,22.998873
Gulf,-99.3667,27.3188
Gulf,-95.128616,18.570017
Gulf,-98.35736,28.698978
Gulf,-100.262215,29.412747
Gulf,-101.0385132,29.4294314
Gulf,-101.5170836,30.13043
Gulf,-97.33829,20.44571
Gulf,-98.489728,26.3418836
Gulf,-100.455004,25.6410428
Gulf,-99.3853712,22.4923183
Gulf,-98.9277649,28.8541061
Gulf,-97.463499,27.885821
Gulf,-98.177948,27.7876058
Gulf,-99.002114,26.8840978
Gulf,-98.7149911,25.6827999
Gulf,-98.650695,27.297374
Gulf,-97.7818034,27.9593053
Gulf,-98.5200262,23.9792339
Gulf,-98.189264,20.405412
Gulf,-100.369323,29.506617
Gulf,-97.877716,28.643007
Gulf,-97.396957,26.051615
Gulf,-98.3241581,20.9660834
Gulf,-97.497139,26.2105868
Gulf,-99.259593,26.91721
Gulf,-100.615218,29.648295
Gulf,-100.9198952,29.3619798
Gulf,-99.1638001,29.6063088
Gulf,-99.048262,29.030768
Gulf,-96.776643,19.435881
Gulf,-98.167538,28.676138
Gulf,-100.2634666,25.6584365
Gulf,-99.4462846,29.0163513
Gulf,-99.0112671,21.5801225
Gulf,-100.1281792,25.8373254
Gulf,-99.263503,29.778259
Gulf,-97.5474358,26.3806439
Gulf,-98.924444,22.140278
Gulf,-100.134391,25.386807
Gulf,-98.0051894,26.0855888
Gulf,-99.908791,25.6853914
Gulf,-99.5175898,27.6340244
Gulf,-100.0646889,25.8751718
Gulf,-100.071333,25.228639
Gulf,-98.6893867,25.6598583
Gulf,-98.0873667,28.78675
Gulf,-96.3151525,17.7473471
Gulf,-97.8774004,26.4824869
Gulf,-98.1579654,26.8897347
Gulf,-98.6987367,23.7612987
Gulf,-98.4910583,29.2863989
Gulf,-98.2624814,26.2979033
Gulf,-99.3789192,24.6719952
Gulf,-97.441083,26.120537
Gulf,-98.27569,28.39465
Gulf,-97.4562971,25.993883
Gulf,-100.6222343,28.9506259
Gulf,-99.2855001,28.54727
Gulf,-98.026587,26.422699
Gulf,-99.412452,27.171281
Gulf,-98.98615,26.580978
Gulf,-98.9058704,25.7808471
Gulf,-99.160164,26.756933
Gulf,-99.3674219,27.3058925
